date,price
2006-05-01 13:00:00,102.62
2006-05-01 13:30:00,102.67
2006-05-01 14:00:00,102.7
2006-05-01 14:30:00,102.72
2006-05-01 15:00:00,102.69
2006-05-01 15:30:00,102.14
2006-05-01 16:00:00,101.98
2006-05-02 10:00:00,102.47
2006-05-02 10:30:00,102.6
2006-05-02 11:00:00,102.41
2006-05-02 11:30:00,102.52
2006-05-02 12:00:00,102.51
2006-05-02 12:30:00,102.52
2006-05-02 13:00:00,102.69
2006-05-02 13:30:00,102.72
2006-05-02 14:00:00,102.71
2006-05-02 14:30:00,102.63
2006-05-02 15:00:00,102.59
2006-05-02 15:30:00,102.67
2006-05-02 16:00:00,102.74
2006-05-03 10:00:00,102.52
2006-05-03 10:30:00,102.55
2006-05-03 11:00:00,102.38
2006-05-03 11:30:00,102.34
2006-05-03 12:00:00,102.4
2006-05-03 12:30:00,102.35
2006-05-03 13:00:00,102.36
2006-05-03 13:30:00,102.36
2006-05-03 14:00:00,102.27
2006-05-03 14:30:00,102.14
2006-05-03 15:00:00,102.15
2006-05-03 15:30:00,102.32
2006-05-03 16:00:00,102.44
2006-05-04 10:00:00,102.79
2006-05-04 10:30:00,102.9
2006-05-04 11:00:00,102.76
2006-05-04 11:30:00,102.84
2006-05-04 12:00:00,102.83
2006-05-04 12:30:00,102.6
2006-05-04 13:00:00,102.67
2006-05-04 13:30:00,102.7
2006-05-04 14:00:00,102.78
2006-05-04 14:30:00,102.87
2006-05-04 15:00:00,102.81
2006-05-04 15:30:00,102.79
2006-05-04 16:00:00,102.74
2006-05-05 10:00:00,103.18
2006-05-05 10:30:00,103.08
2006-05-05 11:00:00,103.19
2006-05-05 11:30:00,103.29
2006-05-05 12:00:00,103.36
2006-05-05 12:30:00,103.38
2006-05-05 13:00:00,103.27
2006-05-05 13:30:00,103.35
2006-05-05 14:00:00,103.42
2006-05-05 14:30:00,103.5
2006-05-05 15:00:00,103.58
2006-05-05 15:30:00,103.55
2006-05-05 16:00:00,103.62
2006-05-08 10:00:00,103.61
2006-05-08 10:30:00,103.63
2006-05-08 11:00:00,103.48
2006-05-08 11:30:00,103.41
2006-05-08 12:00:00,103.45
2006-05-08 12:30:00,103.44
2006-05-08 13:00:00,103.54
2006-05-08 13:30:00,103.55
2006-05-08 14:00:00,103.56
2006-05-08 14:30:00,103.62
2006-05-08 15:00:00,103.64
2006-05-08 15:30:00,103.57
2006-05-08 16:00:00,103.5
2006-05-09 10:00:00,103.68
2006-05-09 10:30:00,103.64
2006-05-09 11:00:00,103.78
2006-05-09 11:30:00,103.8
2006-05-09 12:00:00,103.81
2006-05-09 12:30:00,103.76
2006-05-09 13:00:00,103.73
2006-05-09 13:30:00,103.71
2006-05-09 14:00:00,103.67
2006-05-09 14:30:00,103.63
2006-05-09 15:00:00,103.7
2006-05-09 15:30:00,103.71
2006-05-09 16:00:00,103.72
2006-05-10 10:00:00,103.76
2006-05-10 10:30:00,103.77
2006-05-10 11:00:00,103.71
2006-05-10 11:30:00,103.73
2006-05-10 12:00:00,103.67
2006-05-10 12:30:00,103.72
2006-05-10 13:00:00,103.74
2006-05-10 13:30:00,103.72
2006-05-10 14:00:00,103.66
2006-05-10 14:30:00,103.36
2006-05-10 15:00:00,103.85
2006-05-10 15:30:00,103.6
2006-05-10 16:00:00,103.73
2006-05-11 10:00:00,103.39
2006-05-11 10:30:00,103.32
2006-05-11 11:00:00,103.05
2006-05-11 11:30:00,102.86
2006-05-11 12:00:00,102.8
2006-05-11 12:30:00,102.66
2006-05-11 13:00:00,102.73
2006-05-11 13:30:00,102.53
2006-05-11 14:00:00,102.6
2006-05-11 14:30:00,102.59
2006-05-11 15:00:00,102.33
2006-05-11 15:30:00,102.24
2006-05-11 16:00:00,102.47
2006-05-12 10:00:00,102.1
2006-05-12 10:30:00,101.77
2006-05-12 11:00:00,101.76
2006-05-12 11:30:00,101.65
2006-05-12 12:00:00,101.72
2006-05-12 12:30:00,101.57
2006-05-12 13:00:00,101.4
2006-05-12 13:30:00,101.44
2006-05-12 14:00:00,101.36
2006-05-12 14:30:00,101.51
2006-05-12 15:00:00,101.31
2006-05-12 15:30:00,101.28
2006-05-12 16:00:00,101.07
2006-05-15 10:00:00,100.86
2006-05-15 10:30:00,101.09
2006-05-15 11:00:00,101.11
2006-05-15 11:30:00,101.1
2006-05-15 12:00:00,101.19
2006-05-15 12:30:00,101.13
2006-05-15 13:00:00,101.16
2006-05-15 13:30:00,100.75
2006-05-15 14:00:00,100.64
2006-05-15 14:30:00,100.79
2006-05-15 15:00:00,100.69
2006-05-15 15:30:00,100.99
2006-05-15 16:00:00,101.3
2006-05-16 10:00:00,101.44
2006-05-16 10:30:00,101.39
2006-05-16 11:00:00,101.29
2006-05-16 11:30:00,101.14
2006-05-16 12:00:00,101.11
2006-05-16 12:30:00,101.12
2006-05-16 13:00:00,101.36
2006-05-16 13:30:00,101.53
2006-05-16 14:00:00,101.4
2006-05-16 14:30:00,101.35
2006-05-16 15:00:00,101.32
2006-05-16 15:30:00,101.22
2006-05-16 16:00:00,101.1
2006-05-17 10:00:00,100.45
2006-05-17 10:30:00,100.34
2006-05-17 11:00:00,100.33
2006-05-17 11:30:00,99.47
2006-05-17 12:00:00,99.68
2006-05-17 12:30:00,99.79
2006-05-17 13:00:00,99.86
2006-05-17 13:30:00,99.47
2006-05-17 14:00:00,99.66
2006-05-17 14:30:00,99.55
2006-05-17 15:00:00,99.21
2006-05-17 15:30:00,99.56
2006-05-17 16:00:00,99.23
2006-05-18 10:00:00,99.7
2006-05-18 10:30:00,99.64
2006-05-18 11:00:00,99.49
2006-05-18 11:30:00,99.58
2006-05-18 12:00:00,99.32
2006-05-18 12:30:00,99.52
2006-05-18 13:00:00,99.6
2006-05-18 13:30:00,99.6
2006-05-18 14:00:00,99.6
2006-05-18 14:30:00,99.47
2006-05-18 15:00:00,99.45
2006-05-18 15:30:00,99.13
2006-05-18 16:00:00,98.68
2006-05-19 10:00:00,99.25
2006-05-19 10:30:00,99.15
2006-05-19 11:00:00,99.11
2006-05-19 11:30:00,99.04
2006-05-19 12:00:00,98.84
2006-05-19 12:30:00,99.06
2006-05-19 13:00:00,99.34
2006-05-19 13:30:00,99.57
2006-05-19 14:00:00,99.65
2006-05-19 14:30:00,99.61
2006-05-19 15:00:00,99.31
2006-05-19 15:30:00,99.24
2006-05-19 16:00:00,99.4
2006-05-22 10:00:00,98.67
2006-05-22 10:30:00,98.57
2006-05-22 11:00:00,98.6
2006-05-22 11:30:00,98.4
2006-05-22 12:00:00,98.38
2006-05-22 12:30:00,98.38
2006-05-22 13:00:00,98.38
2006-05-22 13:30:00,98.52
2006-05-22 14:00:00,98.36
2006-05-22 14:30:00,98.6
2006-05-22 15:00:00,98.53
2006-05-22 15:30:00,99.06
2006-05-22 16:00:00,98.64
2006-05-23 10:00:00,99.0
2006-05-23 10:30:00,99.13
2006-05-23 11:00:00,99.06
2006-05-23 11:30:00,99.0
2006-05-23 12:00:00,98.89
2006-05-23 12:30:00,98.84
2006-05-23 13:00:00,98.82
2006-05-23 13:30:00,99.03
2006-05-23 14:00:00,98.96
2006-05-23 14:30:00,98.86
2006-05-23 15:00:00,98.56
2006-05-23 15:30:00,98.57
2006-05-23 16:00:00,97.84
2006-05-24 10:00:00,98.69
2006-05-24 10:30:00,98.99
2006-05-24 11:00:00,98.78
2006-05-24 11:30:00,98.52
2006-05-24 12:00:00,98.71
2006-05-24 12:30:00,98.47
2006-05-24 13:00:00,97.98
2006-05-24 13:30:00,97.76
2006-05-24 14:00:00,98.29
2006-05-24 14:30:00,97.98
2006-05-24 15:00:00,98.67
2006-05-24 15:30:00,98.48
2006-05-24 16:00:00,98.67
2006-05-25 10:00:00,99.29
2006-05-25 10:30:00,99.18
2006-05-25 11:00:00,99.13
2006-05-25 11:30:00,99.31
2006-05-25 12:00:00,99.62
2006-05-25 12:30:00,99.43
2006-05-25 13:00:00,99.46
2006-05-25 13:30:00,99.44
2006-05-25 14:00:00,99.41
2006-05-25 14:30:00,99.61
2006-05-25 15:00:00,99.61
2006-05-25 15:30:00,99.72
2006-05-25 16:00:00,99.87
2006-05-26 10:00:00,100.14
2006-05-26 10:30:00,100.1
2006-05-26 11:00:00,100.0
2006-05-26 11:30:00,100.26
2006-05-26 12:00:00,100.25
2006-05-26 12:30:00,100.17
2006-05-26 13:00:00,100.21
2006-05-26 13:30:00,100.25
2006-05-26 14:00:00,100.3
2006-05-26 14:30:00,100.38
2006-05-26 15:00:00,100.24
2006-05-26 15:30:00,100.4
2006-05-26 16:00:00,100.38
2006-05-30 10:00:00,99.47
2006-05-30 10:30:00,99.46
2006-05-30 11:00:00,99.45
2006-05-30 11:30:00,99.22
2006-05-30 12:00:00,99.34
2006-05-30 12:30:00,99.41
2006-05-30 13:00:00,99.19
2006-05-30 13:30:00,99.17
2006-05-30 14:00:00,99.17
2006-05-30 14:30:00,99.15
2006-05-30 15:00:00,99.06
2006-05-30 15:30:00,98.84
2006-05-30 16:00:00,98.56
2006-05-31 10:00:00,99.41
2006-05-31 10:30:00,99.53
2006-05-31 11:00:00,99.65
2006-05-31 11:30:00,99.74
2006-05-31 12:00:00,99.62
2006-05-31 12:30:00,99.61
2006-05-31 13:00:00,99.54
2006-05-31 13:30:00,99.48
2006-05-31 14:00:00,99.42
2006-05-31 14:30:00,99.32
2006-05-31 15:00:00,99.38
2006-05-31 15:30:00,99.41
2006-05-31 16:00:00,99.78
2006-06-01 10:00:00,99.68
2006-06-01 10:30:00,99.78
2006-06-01 11:00:00,99.94
2006-06-01 11:30:00,100.21
2006-06-01 12:00:00,100.03
2006-06-01 12:30:00,100.14
2006-06-01 13:00:00,100.07
2006-06-01 13:30:00,100.19
2006-06-01 14:00:00,100.25
2006-06-01 14:30:00,100.29
2006-06-01 15:00:00,100.34
2006-06-01 15:30:00,100.5
2006-06-01 16:00:00,100.66
2006-06-02 10:00:00,100.62
2006-06-02 10:30:00,100.87
2006-06-02 11:00:00,100.86
2006-06-02 11:30:00,100.68
2006-06-02 12:00:00,100.3
2006-06-02 12:30:00,100.48
2006-06-02 13:00:00,100.53
2006-06-02 13:30:00,100.67
2006-06-02 14:00:00,100.65
2006-06-02 14:30:00,100.63
2006-06-02 15:00:00,100.76
2006-06-02 15:30:00,100.86
2006-06-02 16:00:00,100.89
2006-06-05 10:00:00,100.76
2006-06-05 10:30:00,100.83
2006-06-05 11:00:00,100.84
2006-06-05 11:30:00,100.76
2006-06-05 12:00:00,100.72
2006-06-05 12:30:00,100.63
2006-06-05 13:00:00,100.65
2006-06-05 13:30:00,100.64
2006-06-05 14:00:00,100.49
2006-06-05 14:30:00,100.07
2006-06-05 15:00:00,99.9
2006-06-05 15:30:00,99.66
2006-06-05 16:00:00,99.43
2006-06-06 10:00:00,98.99
2006-06-06 10:30:00,99.31
2006-06-06 11:00:00,98.99
2006-06-06 11:30:00,98.83
2006-06-06 12:00:00,98.57
2006-06-06 12:30:00,98.81
2006-06-06 13:00:00,99.24
2006-06-06 13:30:00,99.2
2006-06-06 14:00:00,98.94
2006-06-06 14:30:00,99.06
2006-06-06 15:00:00,98.71
2006-06-06 15:30:00,98.64
2006-06-06 16:00:00,99.15
2006-06-07 10:00:00,99.17
2006-06-07 10:30:00,99.55
2006-06-07 11:00:00,99.34
2006-06-07 11:30:00,99.31
2006-06-07 12:00:00,99.74
2006-06-07 12:30:00,99.68
2006-06-07 13:00:00,99.46
2006-06-07 13:30:00,99.52
2006-06-07 14:00:00,99.29
2006-06-07 14:30:00,99.31
2006-06-07 15:00:00,99.19
2006-06-07 15:30:00,98.74
2006-06-07 16:00:00,98.45
2006-06-08 10:00:00,97.95
2006-06-08 10:30:00,97.67
2006-06-08 11:00:00,97.6
2006-06-08 11:30:00,97.1
2006-06-08 12:00:00,96.93
2006-06-08 12:30:00,97.1
2006-06-08 13:00:00,97.22
2006-06-08 13:30:00,97.17
2006-06-08 14:00:00,97.71
2006-06-08 14:30:00,97.59
2006-06-08 15:00:00,97.76
2006-06-08 15:30:00,98.07
2006-06-08 16:00:00,98.4
2006-06-09 10:00:00,98.73
2006-06-09 10:30:00,98.84
2006-06-09 11:00:00,98.55
2006-06-09 11:30:00,98.77
2006-06-09 12:00:00,98.37
2006-06-09 12:30:00,98.35
2006-06-09 13:00:00,98.19
2006-06-09 13:30:00,98.03
2006-06-09 14:00:00,98.19
2006-06-09 14:30:00,98.52
2006-06-09 15:00:00,98.43
2006-06-09 15:30:00,98.4
2006-06-09 16:00:00,97.95
2006-06-12 10:00:00,98.2
2006-06-12 10:30:00,97.99
2006-06-12 11:00:00,98.02
2006-06-12 11:30:00,97.84
2006-06-12 12:00:00,98.17
2006-06-12 12:30:00,98.02
2006-06-12 13:00:00,97.98
2006-06-12 13:30:00,97.93
2006-06-12 14:00:00,97.91
2006-06-12 14:30:00,97.62
2006-06-12 15:00:00,97.57
2006-06-12 15:30:00,97.21
2006-06-12 16:00:00,97.0
2006-06-13 10:00:00,97.1
2006-06-13 10:30:00,96.87
2006-06-13 11:00:00,96.4
2006-06-13 11:30:00,96.84
2006-06-13 12:00:00,97.14
2006-06-13 12:30:00,96.77
2006-06-13 13:00:00,96.76
2006-06-13 13:30:00,96.41
2006-06-13 14:00:00,96.71
2006-06-13 14:30:00,96.45
2006-06-13 15:00:00,96.02
2006-06-13 15:30:00,96.38
2006-06-13 16:00:00,95.87
2006-06-14 10:00:00,96.44
2006-06-14 10:30:00,96.49
2006-06-14 11:00:00,96.23
2006-06-14 11:30:00,96.33
2006-06-14 12:00:00,96.22
2006-06-14 12:30:00,96.32
2006-06-14 13:00:00,96.32
2006-06-14 13:30:00,95.97
2006-06-14 14:00:00,96.05
2006-06-14 14:30:00,96.09
2006-06-14 15:00:00,95.97
2006-06-14 15:30:00,96.05
2006-06-14 16:00:00,96.51
2006-06-15 10:00:00,97.3
2006-06-15 10:30:00,97.36
2006-06-15 11:00:00,97.66
2006-06-15 11:30:00,97.62
2006-06-15 12:00:00,97.6
2006-06-15 12:30:00,97.6
2006-06-15 13:00:00,97.56
2006-06-15 13:30:00,97.47
2006-06-15 14:00:00,97.73
2006-06-15 14:30:00,97.98
2006-06-15 15:00:00,98.32
2006-06-15 15:30:00,98.45
2006-06-15 16:00:00,98.73
2006-06-16 10:00:00,98.21
2006-06-16 10:30:00,97.99
2006-06-16 11:00:00,97.88
2006-06-16 11:30:00,97.64
2006-06-16 12:00:00,97.89
2006-06-16 12:30:00,97.74
2006-06-16 13:00:00,97.78
2006-06-16 13:30:00,97.81
2006-06-16 14:00:00,97.8
2006-06-16 14:30:00,97.88
2006-06-16 15:00:00,97.98
2006-06-16 15:30:00,98.16
2006-06-16 16:00:00,97.88
2006-06-19 10:00:00,98.06
2006-06-19 10:30:00,97.8
2006-06-19 11:00:00,97.86
2006-06-19 11:30:00,97.74
2006-06-19 12:00:00,97.8
2006-06-19 12:30:00,97.8
2006-06-19 13:00:00,97.63
2006-06-19 13:30:00,97.32
2006-06-19 14:00:00,97.18
2006-06-19 14:30:00,97.27
2006-06-19 15:00:00,97.02
2006-06-19 15:30:00,97.49
2006-06-19 16:00:00,97.11
2006-06-20 10:00:00,97.44
2006-06-20 10:30:00,97.62
2006-06-20 11:00:00,97.63
2006-06-20 11:30:00,98.05
2006-06-20 12:00:00,98.08
2006-06-20 12:30:00,97.9
2006-06-20 13:00:00,97.82
2006-06-20 13:30:00,97.69
2006-06-20 14:00:00,97.73
2006-06-20 14:30:00,97.56
2006-06-20 15:00:00,97.72
2006-06-20 15:30:00,97.66
2006-06-20 16:00:00,97.46
2006-06-21 10:00:00,97.84
2006-06-21 10:30:00,97.98
2006-06-21 11:00:00,97.85
2006-06-21 11:30:00,98.19
2006-06-21 12:00:00,98.36
2006-06-21 12:30:00,98.48
2006-06-21 13:00:00,98.47
2006-06-21 13:30:00,98.43
2006-06-21 14:00:00,98.59
2006-06-21 14:30:00,98.52
2006-06-21 15:00:00,98.46
2006-06-21 15:30:00,98.29
2006-06-21 16:00:00,98.22
2006-06-22 10:00:00,98.21
2006-06-22 10:30:00,97.79
2006-06-22 11:00:00,97.87
2006-06-22 11:30:00,97.99
2006-06-22 12:00:00,98.0
2006-06-22 12:30:00,97.84
2006-06-22 13:00:00,97.73
2006-06-22 13:30:00,97.7
2006-06-22 14:00:00,97.65
2006-06-22 14:30:00,97.62
2006-06-22 15:00:00,97.73
2006-06-22 15:30:00,97.95
2006-06-22 16:00:00,97.76
2006-06-23 10:00:00,97.73
2006-06-23 10:30:00,97.96
2006-06-23 11:00:00,97.98
2006-06-23 11:30:00,97.8
2006-06-23 12:00:00,97.77
2006-06-23 12:30:00,98.35
2006-06-23 13:00:00,98.17
2006-06-23 13:30:00,98.26
2006-06-23 14:00:00,98.21
2006-06-23 14:30:00,98.22
2006-06-23 15:00:00,97.87
2006-06-23 15:30:00,97.84
2006-06-23 16:00:00,97.77
2006-06-26 10:00:00,97.7
2006-06-26 10:30:00,97.93
2006-06-26 11:00:00,97.79
2006-06-26 11:30:00,97.79
2006-06-26 12:00:00,97.68
2006-06-26 12:30:00,97.63
2006-06-26 13:00:00,97.94
2006-06-26 13:30:00,97.84
2006-06-26 14:00:00,97.89
2006-06-26 14:30:00,97.8
2006-06-26 15:00:00,97.95
2006-06-26 15:30:00,97.99
2006-06-26 16:00:00,98.16
2006-06-27 10:00:00,98.43
2006-06-27 10:30:00,98.26
2006-06-27 11:00:00,98.14
2006-06-27 11:30:00,97.85
2006-06-27 12:00:00,97.85
2006-06-27 12:30:00,97.64
2006-06-27 13:00:00,97.6
2006-06-27 13:30:00,97.76
2006-06-27 14:00:00,97.66
2006-06-27 14:30:00,97.55
2006-06-27 15:00:00,97.46
2006-06-27 15:30:00,97.56
2006-06-27 16:00:00,97.33
2006-06-28 10:00:00,97.7
2006-06-28 10:30:00,97.62
2006-06-28 11:00:00,97.53
2006-06-28 11:30:00,97.36
2006-06-28 12:00:00,97.51
2006-06-28 12:30:00,97.69
2006-06-28 13:00:00,97.59
2006-06-28 13:30:00,97.6
2006-06-28 14:00:00,97.6
2006-06-28 14:30:00,97.8
2006-06-28 15:00:00,97.89
2006-06-28 15:30:00,97.93
2006-06-28 16:00:00,98.02
2006-06-29 10:00:00,98.68
2006-06-29 10:30:00,98.65
2006-06-29 11:00:00,98.78
2006-06-29 11:30:00,98.75
2006-06-29 12:00:00,98.58
2006-06-29 12:30:00,98.61
2006-06-29 13:00:00,98.48
2006-06-29 13:30:00,98.6
2006-06-29 14:00:00,98.6
2006-06-29 14:30:00,99.26
2006-06-29 15:00:00,99.64
2006-06-29 15:30:00,99.83
2006-06-29 16:00:00,100.01
2006-06-30 10:00:00,100.14
2006-06-30 10:30:00,100.12
2006-06-30 11:00:00,100.23
2006-06-30 11:30:00,100.15
2006-06-30 12:00:00,100.25
2006-06-30 12:30:00,100.15
2006-06-30 13:00:00,100.16
2006-06-30 13:30:00,100.14
2006-06-30 14:00:00,100.18
2006-06-30 14:30:00,100.23
2006-06-30 15:00:00,100.37
2006-06-30 15:30:00,100.22
2006-06-30 16:00:00,100.01
2006-07-03 10:00:00,99.93
2006-07-03 10:30:00,100.02
2006-07-03 11:00:00,100.06
2006-07-03 11:30:00,100.17
2006-07-03 12:00:00,100.32
2006-07-03 12:30:00,100.34
2006-07-03 13:00:00,100.38
2006-07-03 13:30:00,100.26
2006-07-05 10:00:00,99.78
2006-07-05 10:30:00,99.78
2006-07-05 11:00:00,99.46
2006-07-05 11:30:00,99.5
2006-07-05 12:00:00,99.67
2006-07-05 12:30:00,99.78
2006-07-05 13:00:00,99.71
2006-07-05 13:30:00,99.93
2006-07-05 14:00:00,99.78
2006-07-05 14:30:00,99.82
2006-07-05 15:00:00,100.0
2006-07-05 15:30:00,99.71
2006-07-05 16:00:00,99.88
2006-07-06 10:00:00,100.19
2006-07-06 10:30:00,100.4
2006-07-06 11:00:00,100.36
2006-07-06 11:30:00,100.4
2006-07-06 12:00:00,100.23
2006-07-06 12:30:00,100.11
2006-07-06 13:00:00,100.17
2006-07-06 13:30:00,100.18
2006-07-06 14:00:00,100.15
2006-07-06 14:30:00,100.0
2006-07-06 15:00:00,99.96
2006-07-06 15:30:00,99.97
2006-07-06 16:00:00,100.1
2006-07-07 10:00:00,99.84
2006-07-07 10:30:00,100.02
2006-07-07 11:00:00,99.98
2006-07-07 11:30:00,100.02
2006-07-07 12:00:00,100.11
2006-07-07 12:30:00,100.23
2006-07-07 13:00:00,100.04
2006-07-07 13:30:00,99.86
2006-07-07 14:00:00,99.82
2006-07-07 14:30:00,99.86
2006-07-07 15:00:00,99.37
2006-07-07 15:30:00,99.34
2006-07-07 16:00:00,99.49
2006-07-10 10:00:00,100.01
2006-07-10 10:30:00,100.05
2006-07-10 11:00:00,100.15
2006-07-10 11:30:00,100.02
2006-07-10 12:00:00,99.97
2006-07-10 12:30:00,99.9
2006-07-10 13:00:00,99.77
2006-07-10 13:30:00,99.72
2006-07-10 14:00:00,99.75
2006-07-10 14:30:00,99.61
2006-07-10 15:00:00,99.47
2006-07-10 15:30:00,99.66
2006-07-10 16:00:00,99.64
2006-07-11 10:00:00,99.49
2006-07-11 10:30:00,99.36
2006-07-11 11:00:00,99.12
2006-07-11 11:30:00,99.29
2006-07-11 12:00:00,99.26
2006-07-11 12:30:00,99.34
2006-07-11 13:00:00,99.18
2006-07-11 13:30:00,99.2
2006-07-11 14:00:00,99.44
2006-07-11 14:30:00,99.65
2006-07-11 15:00:00,99.6
2006-07-11 15:30:00,99.97
2006-07-11 16:00:00,100.08
2006-07-12 10:00:00,99.97
2006-07-12 10:30:00,99.82
2006-07-12 11:00:00,99.56
2006-07-12 11:30:00,99.59
2006-07-12 12:00:00,99.75
2006-07-12 12:30:00,99.43
2006-07-12 13:00:00,99.42
2006-07-12 13:30:00,99.15
2006-07-12 14:00:00,99.09
2006-07-12 14:30:00,99.2
2006-07-12 15:00:00,98.87
2006-07-12 15:30:00,99.1
2006-07-12 16:00:00,99.09
2006-07-13 10:00:00,98.03
2006-07-13 10:30:00,98.19
2006-07-13 11:00:00,98.04
2006-07-13 11:30:00,98.15
2006-07-13 12:00:00,98.39
2006-07-13 12:30:00,98.31
2006-07-13 13:00:00,98.36
2006-07-13 13:30:00,97.93
2006-07-13 14:00:00,97.73
2006-07-13 14:30:00,97.83
2006-07-13 15:00:00,97.51
2006-07-13 15:30:00,97.56
2006-07-13 16:00:00,97.4
2006-07-14 10:00:00,97.34
2006-07-14 10:30:00,97.34
2006-07-14 11:00:00,97.09
2006-07-14 11:30:00,96.73
2006-07-14 12:00:00,96.78
2006-07-14 12:30:00,96.67
2006-07-14 13:00:00,96.88
2006-07-14 13:30:00,96.99
2006-07-14 14:00:00,96.85
2006-07-14 14:30:00,96.71
2006-07-14 15:00:00,96.95
2006-07-14 15:30:00,96.82
2006-07-14 16:00:00,97.01
2006-07-17 10:00:00,97.22
2006-07-17 10:30:00,96.84
2006-07-17 11:00:00,97.07
2006-07-17 11:30:00,96.98
2006-07-17 12:00:00,97.15
2006-07-17 12:30:00,97.12
2006-07-17 13:00:00,96.97
2006-07-17 13:30:00,97.11
2006-07-17 14:00:00,97.17
2006-07-17 14:30:00,97.12
2006-07-17 15:00:00,96.98
2006-07-17 15:30:00,96.85
2006-07-17 16:00:00,96.88
2006-07-18 10:00:00,97.51
2006-07-18 10:30:00,97.28
2006-07-18 11:00:00,96.94
2006-07-18 11:30:00,97.03
2006-07-18 12:00:00,97.07
2006-07-18 12:30:00,97.05
2006-07-18 13:00:00,96.88
2006-07-18 13:30:00,96.69
2006-07-18 14:00:00,96.57
2006-07-18 14:30:00,96.91
2006-07-18 15:00:00,97.03
2006-07-18 15:30:00,96.97
2006-07-18 16:00:00,97.37
2006-07-19 10:00:00,98.05
2006-07-19 10:30:00,98.07
2006-07-19 11:00:00,98.44
2006-07-19 11:30:00,98.38
2006-07-19 12:00:00,98.35
2006-07-19 12:30:00,98.37
2006-07-19 13:00:00,98.54
2006-07-19 13:30:00,98.7
2006-07-19 14:00:00,98.65
2006-07-19 14:30:00,98.78
2006-07-19 15:00:00,98.87
2006-07-19 15:30:00,98.83
2006-07-19 16:00:00,98.7
2006-07-20 10:00:00,98.76
2006-07-20 10:30:00,98.81
2006-07-20 11:00:00,98.93
2006-07-20 11:30:00,98.83
2006-07-20 12:00:00,98.84
2006-07-20 12:30:00,98.67
2006-07-20 13:00:00,98.79
2006-07-20 13:30:00,98.76
2006-07-20 14:00:00,98.79
2006-07-20 14:30:00,98.42
2006-07-20 15:00:00,98.35
2006-07-20 15:30:00,98.27
2006-07-20 16:00:00,98.06
2006-07-21 10:00:00,97.59
2006-07-21 10:30:00,97.41
2006-07-21 11:00:00,97.84
2006-07-21 11:30:00,97.64
2006-07-21 12:00:00,97.72
2006-07-21 12:30:00,97.58
2006-07-21 13:00:00,97.32
2006-07-21 13:30:00,97.37
2006-07-21 14:00:00,97.43
2006-07-21 14:30:00,97.48
2006-07-21 15:00:00,97.38
2006-07-21 15:30:00,97.4
2006-07-21 16:00:00,97.28
2006-07-24 10:00:00,98.17
2006-07-24 10:30:00,98.47
2006-07-24 11:00:00,98.74
2006-07-24 11:30:00,98.84
2006-07-24 12:00:00,98.96
2006-07-24 12:30:00,98.89
2006-07-24 13:00:00,98.75
2006-07-24 13:30:00,98.71
2006-07-24 14:00:00,98.77
2006-07-24 14:30:00,98.72
2006-07-24 15:00:00,98.93
2006-07-24 15:30:00,99.28
2006-07-24 16:00:00,99.15
2006-07-25 10:00:00,98.95
2006-07-25 10:30:00,99.05
2006-07-25 11:00:00,98.76
2006-07-25 11:30:00,98.72
2006-07-25 12:00:00,98.58
2006-07-25 12:30:00,98.75
2006-07-25 13:00:00,98.88
2006-07-25 13:30:00,98.86
2006-07-25 14:00:00,98.84
2006-07-25 14:30:00,98.78
2006-07-25 15:00:00,99.06
2006-07-25 15:30:00,99.67
2006-07-25 16:00:00,99.49
2006-07-26 10:00:00,99.43
2006-07-26 10:30:00,99.24
2006-07-26 11:00:00,99.25
2006-07-26 11:30:00,99.35
2006-07-26 12:00:00,99.49
2006-07-26 12:30:00,99.64
2006-07-26 13:00:00,99.61
2006-07-26 13:30:00,99.62
2006-07-26 14:00:00,99.75
2006-07-26 14:30:00,99.87
2006-07-26 15:00:00,99.95
2006-07-26 15:30:00,99.89
2006-07-26 16:00:00,99.66
2006-07-27 10:00:00,100.23
2006-07-27 10:30:00,100.31
2006-07-27 11:00:00,100.27
2006-07-27 11:30:00,100.35
2006-07-27 12:00:00,100.16
2006-07-27 12:30:00,100.24
2006-07-27 13:00:00,100.27
2006-07-27 13:30:00,100.08
2006-07-27 14:00:00,99.68
2006-07-27 14:30:00,99.82
2006-07-27 15:00:00,99.8
2006-07-27 15:30:00,99.49
2006-07-27 16:00:00,99.61
2006-07-28 10:00:00,100.11
2006-07-28 10:30:00,99.84
2006-07-28 11:00:00,100.22
2006-07-28 11:30:00,100.57
2006-07-28 12:00:00,100.48
2006-07-28 12:30:00,100.47
2006-07-28 13:00:00,100.6
2006-07-28 13:30:00,100.51
2006-07-28 14:00:00,100.44
2006-07-28 14:30:00,100.5
2006-07-28 15:00:00,100.56
2006-07-28 15:30:00,100.57
2006-07-28 16:00:00,100.55
2006-07-31 10:00:00,100.39
2006-07-31 10:30:00,100.53
2006-07-31 11:00:00,100.57
2006-07-31 11:30:00,100.41
2006-07-31 12:00:00,100.39
2006-07-31 12:30:00,100.45
2006-07-31 13:00:00,100.41
2006-07-31 13:30:00,100.39
2006-07-31 14:00:00,100.54
2006-07-31 14:30:00,100.56
2006-07-31 15:00:00,100.52
2006-07-31 15:30:00,100.5
2006-07-31 16:00:00,100.47
2006-08-01 10:00:00,99.79
2006-08-01 10:30:00,99.64
